Customer ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,last_purchase_post,days_until_next_purchase,churned,clv_6m,expected_loss,retention_action
13336.0,46,1,795.12,4,1,3,8,New / Low Engagement,,,1,,,Low Cost Engagement
13337.0,488,2,1548.55,1,2,4,7,Mid Value - Stable,,,1,0.5198588758717217,0.5198588758717217,No Action
13338.0,123,10,2223.62,3,5,4,12,Mid Value - Stable,,,1,341.3828041987899,341.3828041987899,Low Cost Engagement
13339.0,170,1,860.12,3,1,3,7,Mid Value - Stable,,,1,,,Low Cost Engagement
13340.0,14,12,22100.56,5,5,5,15,High Value - Loyal,,,1,4269.647480487544,4269.647480487544,High Priority Retention
13341.0,230,1,775.85,2,1,3,6,Low Value - Likely Churn,,,1,,,Low Cost Engagement
13342.0,551,1,-14.1,1,1,1,3,Low Value - Likely Churn,,,1,-3.8375361138023782,-3.8375361138023782,No Action
13343.0,142,2,303.93,3,2,2,7,Mid Value - Stable,,,1,2.592164782045495,2.592164782045495,No Action
13344.0,37,3,2543.72,4,3,4,11,Mid Value - Stable,,,1,803.2444347786118,803.2444347786118,High Priority Retention
13345.0,246,2,377.6,2,2,2,6,Low Value - Likely Churn,,,1,1.3251668180103713,1.3251668180103713,No Action
13346.0,432,6,299.4,1,4,2,7,High Value - At Risk,,,1,10.159507443742998,10.159507443742998,No Action
13347.0,39,1,341.36,4,1,2,7,New / Low Engagement,,,1,,,Low Cost Engagement
13348.0,33,1,233.76,4,1,1,6,New / Low Engagement,,,1,,,Low Cost Engagement
13350.0,19,2,578.17,5,2,3,10,New / Low Engagement,2011-11-23 16:33:00,14.0,0,475.5167358161723,0.0,Low Cost Engagement
13351.0,35,1,373.94,4,1,2,7,New / Low Engagement,,,1,,,Low Cost Engagement
13352.0,29,1,397.98,4,1,2,7,New / Low Engagement,2011-12-02 11:58:00,22.0,0,9.994013426607314,0.0,Low Cost Engagement
13353.0,358,1,-28.85,2,1,1,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
13354.0,40,1,743.53,4,1,3,8,New / Low Engagement,,,1,,,Low Cost Engagement
13355.0,91,1,674.7,3,1,3,7,Mid Value - Stable,,,1,,,Low Cost Engagement
13356.0,49,1,768.24,4,1,3,8,New / Low Engagement,,,1,,,Low Cost Engagement
13357.0,226,5,3838.36,2,4,5,11,High Value - At Risk,,,1,643.027977610417,643.027977610417,High Priority Retention
13358.0,238,1,439.03,2,1,2,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
13359.0,28,4,1001.96,4,3,3,10,Mid Value - Stable,,,1,187.95568091463798,187.95568091463798,Low Cost Engagement
13360.0,397,7,1464.1,1,4,4,9,High Value - At Risk,,,1,104.18985741485912,104.18985741485912,Low Cost Engagement
13361.0,441,2,1450.5,1,2,4,7,Mid Value - Stable,,,1,181.50781923045096,181.50781923045096,Low Cost Engagement
13362.0,22,8,4609.72,4,4,5,13,High Value - Loyal,2011-12-06 13:57:00,27.0,0,1785.9266910870467,0.0,Loyalty / Upsell
13363.0,13,2,1335.18,5,2,4,11,New / Low Engagement,2011-11-22 12:40:00,12.0,0,515.0731286688443,0.0,Loyalty / Upsell
13364.0,36,2,0.0,4,2,1,7,New / Low Engagement,,,1,7.300547887559256,7.300547887559256,No Action
13365.0,3,3,2198.47,5,3,4,12,Mid Value - Stable,2011-12-01 08:39:00,21.0,0,1066.3613028154557,0.0,Loyalty / Upsell
13366.0,19,1,56.16,5,1,1,7,New / Low Engagement,,,1,,,Low Cost Engagement
13367.0,401,1,510.2000000000001,1,1,2,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
13368.0,226,5,1086.1,2,4,3,9,High Value - At Risk,,,1,155.8039394427516,155.8039394427516,Low Cost Engagement
13369.0,323,2,572.03,2,2,3,7,Mid Value - Stable,,,1,0.8524213430986736,0.8524213430986736,No Action
13370.0,335,2,1442.64,2,2,4,8,Mid Value - Stable,,,1,0.7253812323356497,0.7253812323356497,No Action
13371.0,468,4,2271.46,1,3,4,8,Mid Value - Stable,,,1,80.4790837072056,80.4790837072056,No Action
13372.0,59,1,378.64,4,1,2,7,New / Low Engagement,,,1,,,Low Cost Engagement
13373.0,30,6,7587.19,4,4,5,13,High Value - Loyal,,,1,1722.4227566436844,1722.4227566436844,High Priority Retention
13374.0,384,2,422.8,2,2,2,6,Low Value - Likely Churn,,,1,29.04135480473801,29.04135480473801,No Action
13375.0,50,3,1786.48,4,3,4,11,Mid Value - Stable,,,1,365.662464858213,365.662464858213,Low Cost Engagement
13376.0,68,3,1019.76,3,3,3,9,Mid Value - Stable,,,1,495.2392907455372,495.2392907455372,Low Cost Engagement
13377.0,366,4,1495.43,2,3,4,9,Mid Value - Stable,,,1,135.8314731664194,135.8314731664194,Low Cost Engagement
13378.0,392,1,-756.4,1,1,1,3,Low Value - Likely Churn,,,1,,,Low Cost Engagement
13379.0,37,2,435.82,4,2,2,8,New / Low Engagement,2011-11-13 13:45:00,4.0,0,544.4670455786738,0.0,Loyalty / Upsell
13380.0,402,1,62.4,1,1,1,3,Low Value - Likely Churn,,,1,,,Low Cost Engagement
13381.0,1,14,8197.52,5,5,5,15,High Value - Loyal,2011-11-18 16:59:00,9.0,0,1893.4133838192793,0.0,Loyalty / Upsell
13382.0,250,5,1387.58,2,4,4,10,High Value - At Risk,,,1,262.7085437459218,262.7085437459218,Low Cost Engagement
13383.0,513,1,305.28000000000003,1,1,2,4,Low Value - Likely Churn,,,1,-4.085859994080836,-4.085859994080836,No Action
13384.0,0,15,6635.09,5,5,5,15,High Value - Loyal,,,1,1871.9937332543914,1871.9937332543914,High Priority Retention
13385.0,299,1,534.57,2,1,2,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
13386.0,383,2,835.46,2,2,3,7,Mid Value - Stable,,,1,106.16039386081593,106.16039386081593,Low Cost Engagement
13387.0,386,1,189.44,2,1,1,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
13388.0,90,4,1135.7,3,3,4,10,Mid Value - Stable,,,1,224.29385776284892,224.29385776284892,Low Cost Engagement
13389.0,44,2,580.15,4,2,3,9,New / Low Engagement,2011-11-28 14:01:00,19.0,0,454.3960525685432,0.0,Low Cost Engagement
13390.0,44,1,544.08,4,1,2,7,New / Low Engagement,,,1,,,Low Cost Engagement
13391.0,173,1,59.8,3,1,1,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
13392.0,646,1,91.14,1,1,1,3,Low Value - Likely Churn,,,1,-3.342820911473058,-3.342820911473058,No Action
13393.0,553,6,1105.85,1,4,3,8,High Value - At Risk,,,1,7.313930254189228,7.313930254189228,No Action
13394.0,7,23,6021.78,5,5,5,15,High Value - Loyal,2011-12-08 11:36:00,28.0,0,1365.1965143474122,0.0,Loyalty / Upsell
13395.0,154,3,1180.23,3,3,4,10,Mid Value - Stable,,,1,304.1861955015078,304.1861955015078,Low Cost Engagement
13396.0,282,2,370.92,2,2,2,6,Low Value - Likely Churn,2011-11-18 09:42:00,8.0,0,545.5429920660737,0.0,Loyalty / Upsell
13397.0,42,13,3094.11,4,5,5,14,High Value - Loyal,,,1,678.1684779564364,678.1684779564364,High Priority Retention
13398.0,161,2,670.34,3,2,3,8,Mid Value - Stable,,,1,256.4096144433681,256.4096144433681,Low Cost Engagement
13399.0,433,3,275.4,1,3,2,6,Low Value - Likely Churn,,,1,15.686588165466755,15.686588165466755,No Action
13400.0,543,2,300.93,1,2,2,5,Low Value - Likely Churn,,,1,0.30324619873336556,0.30324619873336556,No Action
13401.0,593,1,-1834.14,1,1,1,3,Low Value - Likely Churn,,,1,-3.6018432522810393,-3.6018432522810393,No Action
13402.0,96,4,1535.13,3,3,4,10,Mid Value - Stable,,,1,424.4414943023142,424.4414943023142,Low Cost Engagement
13403.0,357,2,154.5,2,2,1,5,Low Value - Likely Churn,2011-11-22 08:28:00,12.0,0,47.79363996968297,0.0,Low Cost Engagement
13404.0,182,1,217.81,3,1,1,5,Low Value - Likely Churn,2011-12-08 15:37:00,29.0,0,44.84614002881789,0.0,Low Cost Engagement
13405.0,43,9,1196.561,4,4,4,12,Mid Value - Stable,,,1,253.85015668683403,253.85015668683403,Low Cost Engagement
13406.0,396,3,557.22,1,3,3,7,Mid Value - Stable,,,1,96.04603013060675,96.04603013060675,No Action
13407.0,548,6,2111.89,1,4,4,9,High Value - At Risk,,,1,4.089519827334992,4.089519827334992,No Action
13408.0,0,124,46607.882,5,5,5,15,High Value - Loyal,2011-12-08 09:05:00,28.0,0,11163.181927720165,0.0,Loyalty / Upsell
13409.0,593,1,-525.65,1,1,1,3,Low Value - Likely Churn,,,1,-3.6018432522810393,-3.6018432522810393,No Action
13410.0,44,10,1906.41,4,5,4,13,High Value - Loyal,2011-12-01 08:58:00,21.0,0,494.5497806804061,0.0,Low Cost Engagement
13411.0,76,1,213.55,3,1,1,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
13412.0,589,1,487.35,1,1,2,4,Low Value - Likely Churn,,,1,-3.623033478118544,-3.623033478118544,No Action
13413.0,609,8,345.8,1,4,2,7,High Value - At Risk,,,1,2.1217079464067963,2.1217079464067963,No Action
13414.0,103,7,2482.24,3,4,4,11,Mid Value - Stable,,,1,602.4783211219004,602.4783211219004,High Priority Retention
13415.0,442,5,681.92,1,4,3,8,High Value - At Risk,,,1,42.58389620140095,42.58389620140095,No Action
13416.0,13,3,940.8,5,3,3,11,Mid Value - Stable,,,1,216.87075248207123,216.87075248207123,Low Cost Engagement
13417.0,174,6,1189.06,3,4,4,11,Mid Value - Stable,2011-12-05 08:49:00,25.0,0,274.49582948038767,0.0,Low Cost Engagement
13418.0,28,36,11227.54,4,5,5,14,High Value - Loyal,2011-11-28 10:23:00,18.0,0,2524.3172485130985,0.0,Loyalty / Upsell
13419.0,33,1,221.06,4,1,1,6,New / Low Engagement,,,1,,,Low Cost Engagement
13420.0,104,4,140.35,3,3,1,7,Mid Value - Stable,,,1,46.53428006282413,46.53428006282413,No Action
13421.0,9,11,4088.82,5,5,5,15,High Value - Loyal,,,1,907.1488824107239,907.1488824107239,High Priority Retention
13422.0,20,2,2601.55,5,2,4,11,New / Low Engagement,,,1,8.402062489750417,8.402062489750417,No Action
13423.0,398,1,217.03,1,1,1,3,Low Value - Likely Churn,,,1,,,Low Cost Engagement
13424.0,413,2,557.92,1,2,3,6,Low Value - Likely Churn,,,1,0.4918583306492208,0.4918583306492208,No Action
13425.0,77,8,3375.9300000000003,3,4,5,12,Mid Value - Stable,,,1,745.3845236128941,745.3845236128941,High Priority Retention
13426.0,33,21,7143.55,4,5,5,14,High Value - Loyal,2011-12-09 08:59:00,29.0,0,1715.3141660556093,0.0,Loyalty / Upsell
13427.0,89,5,888.79,3,4,3,10,Mid Value - Stable,2011-11-20 13:02:00,11.0,0,234.93050657316485,0.0,Low Cost Engagement
13428.0,483,2,281.51,1,2,2,5,Low Value - Likely Churn,2011-11-29 14:20:00,20.0,0,121.75773585573023,0.0,Low Cost Engagement
13429.0,19,3,693.0,5,3,3,11,Mid Value - Stable,2011-11-29 09:10:00,19.0,0,1137.1331930447873,0.0,Loyalty / Upsell
13430.0,42,3,305.55,4,3,2,9,Mid Value - Stable,2011-11-21 08:19:00,11.0,0,482.5196803706525,0.0,Low Cost Engagement
13431.0,36,9,3289.24,4,4,5,13,High Value - Loyal,,,1,798.7211191051377,798.7211191051377,High Priority Retention
13432.0,540,2,439.1,1,2,2,5,Low Value - Likely Churn,,,1,42.15035939599295,42.15035939599295,No Action
13433.0,406,5,656.87,1,4,3,8,High Value - At Risk,,,1,70.75838358590744,70.75838358590744,No Action
13434.0,43,5,1666.86,4,4,4,12,Mid Value - Stable,,,1,382.69071083247354,382.69071083247354,Low Cost Engagement
13435.0,13,8,3185.71,5,4,5,14,High Value - Loyal,2011-12-04 14:59:00,25.0,0,1403.925304400573,0.0,Loyalty / Upsell
13437.0,0,5,2595.64,5,4,4,13,High Value - Loyal,2011-11-25 14:00:00,16.0,0,1566.7724705244632,0.0,Loyalty / Upsell
13438.0,516,1,46.5,1,1,1,3,Low Value - Likely Churn,,,1,-4.058918678965257,-4.058918678965257,No Action
13439.0,224,3,986.61,2,3,3,8,Mid Value - Stable,,,1,253.05833345148235,253.05833345148235,Low Cost Engagement
13440.0,392,10,1213.95,1,5,4,10,High Value - At Risk,,,1,0.2506688064818759,0.2506688064818759,No Action
13441.0,61,2,720.9,4,2,3,9,New / Low Engagement,,,1,185.86870991327305,185.86870991327305,Low Cost Engagement
13442.0,636,3,419.87,1,3,2,6,Low Value - Likely Churn,,,1,9.534068205844054,9.534068205844054,No Action
13443.0,418,7,1247.71,1,4,4,9,High Value - At Risk,,,1,60.79587374136433,60.79587374136433,No Action
13444.0,343,2,631.6800000000001,2,2,3,7,Mid Value - Stable,,,1,184.64960253918932,184.64960253918932,Low Cost Engagement
13445.0,595,1,241.9,1,1,1,3,Low Value - Likely Churn,,,1,-3.5913409693724674,-3.5913409693724674,No Action
13446.0,389,18,3608.86,2,5,5,12,High Value - At Risk,,,1,0.02491952832409219,0.02491952832409219,No Action
13447.0,3,2,654.01,5,2,3,10,New / Low Engagement,2011-11-16 13:38:00,7.0,0,2052.6205837061466,0.0,Loyalty / Upsell
13448.0,49,18,7397.43,4,5,5,14,High Value - Loyal,2011-11-23 12:33:00,13.0,0,1738.0562988881256,0.0,Loyalty / Upsell
13450.0,58,13,3801.1,4,5,5,14,High Value - Loyal,2011-11-13 11:54:00,3.0,0,1079.9566895031678,0.0,Loyalty / Upsell
13451.0,95,12,6607.21,3,5,5,13,High Value - Loyal,2011-11-13 15:58:00,4.0,0,1706.7209639721545,0.0,Loyalty / Upsell
13452.0,228,3,729.8,2,3,3,8,Mid Value - Stable,,,1,222.69493025935867,222.69493025935867,Low Cost Engagement
13453.0,135,5,758.99,3,4,3,10,Mid Value - Stable,,,1,144.49036354641677,144.49036354641677,Low Cost Engagement
13454.0,610,1,219.87,1,1,1,3,Low Value - Likely Churn,,,1,-3.51448720974396,-3.51448720974396,No Action
13455.0,169,10,2408.42,3,5,4,12,Mid Value - Stable,2011-11-15 11:21:00,5.0,0,589.1638391333637,0.0,Loyalty / Upsell
13456.0,32,5,1280.92,4,4,4,12,Mid Value - Stable,2011-11-22 09:18:00,12.0,0,1138.617957817684,0.0,Loyalty / Upsell
13457.0,658,4,143.27,1,3,1,5,Low Value - Likely Churn,,,1,0.1691346726777424,0.1691346726777424,No Action
13458.0,13,21,10909.89,5,5,5,15,High Value - Loyal,2011-12-02 15:29:00,23.0,0,4263.129105456028,0.0,Loyalty / Upsell
13459.0,594,2,1160.41,1,2,4,7,Mid Value - Stable,,,1,71.09507612866113,71.09507612866113,No Action
13460.0,19,1,107.46,5,1,1,7,New / Low Engagement,2011-11-10 17:17:00,1.0,0,224.20074700726022,0.0,Low Cost Engagement
13461.0,8,8,4138.5,5,4,5,14,High Value - Loyal,,,1,1116.499656178826,1116.499656178826,High Priority Retention
13462.0,152,6,1145.6,3,4,4,11,Mid Value - Stable,,,1,237.32754920821367,237.32754920821367,Low Cost Engagement
13463.0,389,1,-158.65,2,1,1,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
13464.0,27,7,3083.89,4,4,5,13,High Value - Loyal,,,1,896.8107168253575,896.8107168253575,High Priority Retention
13465.0,415,2,931.12,1,2,3,6,Low Value - Likely Churn,,,1,98.10755798038161,98.10755798038161,No Action
13466.0,69,7,952.25,3,4,3,10,Mid Value - Stable,,,1,198.64141669465832,198.64141669465832,Low Cost Engagement
13467.0,5,1,782.46,5,1,3,9,New / Low Engagement,2011-11-29 10:01:00,19.0,0,1034.918526044529,0.0,Loyalty / Upsell
13468.0,8,82,12569.76,5,5,5,15,High Value - Loyal,2011-12-08 10:39:00,28.0,0,2834.221400539819,0.0,Loyalty / Upsell
13469.0,622,1,82.4,1,1,1,3,Low Value - Likely Churn,,,1,-3.455336125186903,-3.455336125186903,No Action
13470.0,68,2,165.0,3,2,1,6,Low Value - Likely Churn,,,1,72.74657152722064,72.74657152722064,No Action
13471.0,16,1,941.67,5,1,3,9,New / Low Engagement,2011-12-08 15:44:00,29.0,0,3444.8164671418476,0.0,Loyalty / Upsell
13472.0,433,2,592.24,1,2,3,6,Low Value - Likely Churn,,,1,87.44641954023838,87.44641954023838,No Action
13473.0,30,10,2410.98,4,5,4,13,High Value - Loyal,,,1,496.02354172708476,496.02354172708476,Low Cost Engagement
13474.0,205,3,663.79,3,3,3,9,Mid Value - Stable,,,1,115.38902036883604,115.38902036883604,Low Cost Engagement
13475.0,160,4,1431.78,3,3,4,10,Mid Value - Stable,,,1,467.5892335258184,467.5892335258184,Low Cost Engagement
13476.0,148,7,1915.77,3,4,4,11,Mid Value - Stable,,,1,434.66147045432166,434.66147045432166,Low Cost Engagement
13477.0,7,13,2821.12,5,5,5,15,High Value - Loyal,,,1,600.9447321454029,600.9447321454029,High Priority Retention
13478.0,438,7,2068.03,1,4,4,9,High Value - At Risk,,,1,69.65220556402019,69.65220556402019,No Action
13479.0,167,7,808.5,3,4,3,10,Mid Value - Stable,,,1,121.10200037150013,121.10200037150013,Low Cost Engagement
13480.0,386,2,627.82,2,2,3,7,Mid Value - Stable,,,1,45.48391350328556,45.48391350328556,No Action
13481.0,15,14,3798.84,5,5,5,15,High Value - Loyal,,,1,815.0247364164184,815.0247364164184,High Priority Retention
13482.0,201,2,336.09,3,2,2,7,Mid Value - Stable,,,1,78.91139537181004,78.91139537181004,No Action
13483.0,35,1,140.34,4,1,1,6,New / Low Engagement,,,1,,,Low Cost Engagement
13484.0,210,4,767.32,3,3,3,9,Mid Value - Stable,,,1,172.31766333421479,172.31766333421479,Low Cost Engagement
13485.0,202,15,2957.92,3,5,5,13,High Value - Loyal,,,1,421.732829375395,421.732829375395,Low Cost Engagement
13486.0,47,3,1122.41,4,3,3,10,Mid Value - Stable,,,1,956.4108686291952,956.4108686291952,High Priority Retention
13487.0,27,5,846.87,4,4,3,11,Mid Value - Stable,,,1,194.1069313673538,194.1069313673538,Low Cost Engagement
13488.0,12,28,14791.59,5,5,5,15,High Value - Loyal,2011-11-22 14:41:00,13.0,0,3675.0512840835886,0.0,Loyalty / Upsell
13489.0,74,4,449.52,3,3,2,8,Mid Value - Stable,,,1,218.3218744722254,218.3218744722254,Low Cost Engagement
13490.0,623,1,154.25,1,1,1,3,Low Value - Likely Churn,,,1,-3.4504967531214263,-3.4504967531214263,No Action
13491.0,21,27,4566.56,4,5,5,14,High Value - Loyal,,,1,973.7329509426132,973.7329509426132,High Priority Retention
13492.0,105,3,1269.84,3,3,4,10,Mid Value - Stable,,,1,687.0622229108121,687.0622229108121,High Priority Retention
13493.0,244,2,618.63,2,2,3,7,Mid Value - Stable,,,1,161.40544905910184,161.40544905910184,Low Cost Engagement
13494.0,281,1,316.26000000000005,2,1,2,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
13495.0,5,12,4933.97,5,5,5,15,High Value - Loyal,2011-12-02 11:21:00,22.0,0,1125.2597946353785,0.0,Loyalty / Upsell
13496.0,327,2,465.61,2,2,2,6,Low Value - Likely Churn,2011-11-29 10:58:00,19.0,0,69.99595689038009,0.0,Low Cost Engagement
13497.0,252,7,1266.33,2,4,4,10,High Value - At Risk,,,1,232.93850139829624,232.93850139829624,Low Cost Engagement
13498.0,699,1,327.38,1,1,2,4,Low Value - Likely Churn,,,1,-3.1185968984919024,-3.1185968984919024,No Action
13499.0,33,5,601.7,4,4,3,11,Mid Value - Stable,2011-11-22 11:21:00,12.0,0,596.3657791106929,0.0,Loyalty / Upsell
13500.0,5,3,968.33,5,3,3,11,Mid Value - Stable,2011-11-16 15:35:00,7.0,0,514.4116768159062,0.0,Loyalty / Upsell
13501.0,212,5,2840.26,3,4,5,12,Mid Value - Stable,,,1,630.1876126560727,630.1876126560727,High Priority Retention
13502.0,244,5,671.76,2,4,3,9,High Value - At Risk,2011-11-23 10:39:00,13.0,0,155.71050575010636,0.0,Low Cost Engagement
13503.0,40,12,1793.54,4,5,4,13,High Value - Loyal,,,1,236.68924212582263,236.68924212582263,Low Cost Engagement
13504.0,33,1,295.93,4,1,2,7,New / Low Engagement,,,1,,,Low Cost Engagement
13505.0,37,8,4282.88,4,4,5,13,High Value - Loyal,,,1,2040.223068793071,2040.223068793071,High Priority Retention
13506.0,281,8,1609.65,2,4,4,10,High Value - At Risk,,,1,25.985951391214748,25.985951391214748,No Action
13507.0,67,3,2022.79,3,3,4,10,Mid Value - Stable,2011-12-06 13:13:00,27.0,0,1352.9358889893958,0.0,Loyalty / Upsell
13508.0,213,2,287.05,2,2,2,6,Low Value - Likely Churn,,,1,46.83647425223808,46.83647425223808,No Action
13509.0,22,7,1016.62,4,4,3,11,Mid Value - Stable,2011-12-01 10:10:00,21.0,0,336.4934054311376,0.0,Low Cost Engagement
13510.0,14,16,4146.53,5,5,5,15,High Value - Loyal,2011-12-08 13:46:00,29.0,0,1052.471734002396,0.0,Loyalty / Upsell
13511.0,453,2,244.61,1,2,1,4,Low Value - Likely Churn,,,1,1.0659974284809837,1.0659974284809837,No Action
13512.0,230,4,713.39,2,3,3,8,Mid Value - Stable,,,1,166.02112199001513,166.02112199001513,Low Cost Engagement
13513.0,96,4,796.99,3,3,3,9,Mid Value - Stable,,,1,149.64977202968657,149.64977202968657,Low Cost Engagement
13514.0,43,4,815.9000000000001,4,3,3,10,Mid Value - Stable,,,1,138.32471870491145,138.32471870491145,Low Cost Engagement
13515.0,42,6,1265.82,4,4,4,12,Mid Value - Stable,,,1,305.48204997305686,305.48204997305686,Low Cost Engagement
13516.0,42,3,916.26,4,3,3,10,Mid Value - Stable,2011-11-18 13:15:00,9.0,0,640.4265258111933,0.0,Loyalty / Upsell
13517.0,29,5,2109.07,4,4,4,12,Mid Value - Stable,,,1,843.6140322533745,843.6140322533745,High Priority Retention
13518.0,55,1,659.4399999999999,4,1,3,8,New / Low Engagement,,,1,,,Low Cost Engagement
13519.0,19,3,331.26,5,3,2,10,Mid Value - Stable,,,1,54.75601958535994,54.75601958535994,No Action
13520.0,28,15,6680.65,4,5,5,14,High Value - Loyal,,,1,1426.1821576838236,1426.1821576838236,High Priority Retention
13523.0,2,7,4892.02,5,4,5,14,High Value - Loyal,,,1,1878.6150360871243,1878.6150360871243,High Priority Retention
13524.0,10,5,680.1800000000001,5,4,3,12,Mid Value - Stable,,,1,387.6417008638035,387.6417008638035,Low Cost Engagement
13525.0,217,1,282.88,2,1,2,5,Low Value - Likely Churn,2011-11-25 12:01:00,15.0,0,357.4804166573289,0.0,Low Cost Engagement
13526.0,707,4,942.6,1,3,3,7,Mid Value - Stable,,,1,-3.0873416548105377,-3.0873416548105377,No Action
13527.0,3,14,4650.04,5,5,5,15,High Value - Loyal,,,1,1111.6656604322545,1111.6656604322545,High Priority Retention
13528.0,651,1,-40.0,1,1,1,3,Low Value - Likely Churn,,,1,-3.3202976253376866,-3.3202976253376866,No Action
13529.0,48,2,307.76,4,2,2,8,New / Low Engagement,,,1,145.57416162426628,145.57416162426628,Low Cost Engagement
13530.0,603,1,402.98,1,1,2,4,Low Value - Likely Churn,,,1,-3.549938181390424,-3.549938181390424,No Action
13531.0,174,6,1738.52,3,4,4,11,Mid Value - Stable,,,1,352.35534555553204,352.35534555553204,Low Cost Engagement
13532.0,3,1,210.31,5,1,1,7,New / Low Engagement,,,1,,,Low Cost Engagement
13533.0,152,3,270.79,3,3,2,8,Mid Value - Stable,,,1,95.60575814107685,95.60575814107685,No Action
13534.0,2,59,6967.3,5,5,5,15,High Value - Loyal,2011-12-07 14:52:00,28.0,0,2191.533064426894,0.0,Loyalty / Upsell
13535.0,372,1,89.5,2,1,1,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
13536.0,22,2,824.91,4,2,3,9,New / Low Engagement,2011-12-08 16:38:00,29.0,0,4546.968737544835,0.0,Loyalty / Upsell
13537.0,395,2,717.85,1,2,3,6,Low Value - Likely Churn,,,1,60.95096681325135,60.95096681325135,No Action
13538.0,12,12,3112.73,5,5,5,15,High Value - Loyal,,,1,629.5001873601984,629.5001873601984,High Priority Retention
13539.0,55,9,1531.26,4,4,4,12,Mid Value - Stable,,,1,346.0604675543324,346.0604675543324,Low Cost Engagement
13540.0,436,3,632.39,1,3,3,7,Mid Value - Stable,,,1,79.54303264142808,79.54303264142808,No Action
