Customer ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
14273.0,20,4,559.97,5,3,3,11,Mid Value - Stable
14274.0,655,1,256.6,1,1,2,4,Low Value - Likely Churn
14275.0,365,6,1189.3799999999999,2,4,4,10,High Value - At Risk
14276.0,57,13,1929.32,4,5,4,13,High Value - Loyal
14277.0,181,11,2004.8999999999999,3,5,4,12,Mid Value - Stable
14278.0,379,1,205.83,2,1,1,4,Low Value - Likely Churn
14279.0,490,2,191.86,1,2,1,4,Low Value - Likely Churn
14280.0,166,1,134.04,3,1,1,5,Low Value - Likely Churn
14281.0,377,1,245.15,2,1,1,4,Low Value - Likely Churn
14282.0,1,22,7161.76,5,5,5,15,High Value - Loyal
14283.0,432,4,628.4399999999999,1,3,3,7,Mid Value - Stable
14284.0,0,4,1282.85,5,3,4,12,Mid Value - Stable
14285.0,7,8,2802.66,5,4,5,14,High Value - Loyal
14286.0,9,11,6460.8,5,5,5,15,High Value - Loyal
14287.0,152,3,57.88,3,3,1,7,Mid Value - Stable
14288.0,181,2,413.85,3,2,2,7,Mid Value - Stable
14289.0,104,5,832.78,3,4,3,10,Mid Value - Stable
14290.0,25,13,3944.4,4,5,5,14,High Value - Loyal
14291.0,27,23,7286.71,4,5,5,14,High Value - Loyal
14292.0,4,25,8474.58,5,5,5,15,High Value - Loyal
14293.0,116,9,2867.1800000000003,3,4,5,12,Mid Value - Stable
14294.0,376,1,375.34,2,1,2,5,Low Value - Likely Churn
14295.0,9,8,2316.06,5,4,4,13,High Value - Loyal
14296.0,383,3,448.45,2,3,2,7,Mid Value - Stable
14297.0,12,5,703.68,5,4,3,12,Mid Value - Stable
14298.0,0,82,90516.57,5,5,5,15,High Value - Loyal
14299.0,27,38,12014.57,4,5,5,14,High Value - Loyal
14301.0,77,7,1956.23,3,4,4,11,Mid Value - Stable
14302.0,400,3,742.9000000000001,1,3,3,7,Mid Value - Stable
14303.0,376,2,277.94,2,2,2,6,Low Value - Likely Churn
14304.0,192,5,1523.81,3,4,4,11,Mid Value - Stable
14305.0,40,5,1803.76,4,4,4,12,Mid Value - Stable
14306.0,20,7,3141.5,5,4,5,14,High Value - Loyal
14307.0,58,11,5063.08,4,5,5,14,High Value - Loyal
14308.0,518,5,-849.45,1,4,1,6,High Value - At Risk
14309.0,63,10,3029.13,4,5,5,14,High Value - Loyal
14310.0,402,1,492.1,1,1,2,4,Low Value - Likely Churn
14311.0,194,3,435.90000000000003,3,3,2,8,Mid Value - Stable
14312.0,16,11,3090.29,5,5,5,15,High Value - Loyal
14313.0,593,1,-302.31,1,1,1,3,Low Value - Likely Churn
14314.0,76,3,221.9,3,3,1,7,Mid Value - Stable
14315.0,14,9,3192.87,5,4,5,14,High Value - Loyal
14316.0,391,6,1355.34,1,4,4,9,High Value - At Risk
14317.0,34,1,508.58000000000004,4,1,2,7,New / Low Engagement
14318.0,429,1,158.02,1,1,1,3,Low Value - Likely Churn
14319.0,393,2,476.95000000000005,1,2,2,5,Low Value - Likely Churn
14320.0,176,7,1204.1200000000001,3,4,4,11,Mid Value - Stable
14321.0,43,7,1898.42,4,4,4,12,Mid Value - Stable
14322.0,396,6,384.3,1,4,2,7,High Value - At Risk
14323.0,84,4,574.26,3,3,3,9,Mid Value - Stable
14324.0,379,2,701.61,2,2,3,7,Mid Value - Stable
14325.0,539,1,245.48000000000002,1,1,1,3,Low Value - Likely Churn
14326.0,204,4,923.98,3,3,3,9,Mid Value - Stable
14327.0,132,6,1894.93,3,4,4,11,Mid Value - Stable
14328.0,400,3,-445.06,1,3,1,5,Low Value - Likely Churn
14329.0,1,25,9371.17,5,5,5,15,High Value - Loyal
14330.0,593,1,200.63,1,1,1,3,Low Value - Likely Churn
14331.0,93,2,462.65999999999997,3,2,2,7,Mid Value - Stable
14332.0,35,4,1662.54,4,3,4,11,Mid Value - Stable
14333.0,33,2,351.45,4,2,2,8,New / Low Engagement
14334.0,63,13,4069.48,4,5,5,14,High Value - Loyal
14335.0,65,1,359.25,3,1,2,6,Low Value - Likely Churn
14336.0,167,3,1114.39,3,3,3,9,Mid Value - Stable
14337.0,700,1,-658.63,1,1,1,3,Low Value - Likely Churn
14338.0,127,5,894.1,3,4,3,10,Mid Value - Stable
14339.0,204,5,600.66,3,4,3,10,Mid Value - Stable
14340.0,188,1,134.7,3,1,1,5,Low Value - Likely Churn
14341.0,14,20,4443.47,5,5,5,15,High Value - Loyal
14342.0,0,8,684.96,5,4,3,12,Mid Value - Stable
14343.0,390,4,1088.91,2,3,3,8,Mid Value - Stable
14344.0,96,20,3333.7000000000003,3,5,5,13,High Value - Loyal
14345.0,8,1,108.97999999999999,5,1,1,7,New / Low Engagement
14346.0,90,5,2315.75,3,4,4,11,Mid Value - Stable
14347.0,706,1,82.6,1,1,1,3,Low Value - Likely Churn
14348.0,229,1,409.57,2,1,2,5,Low Value - Likely Churn
14350.0,240,4,947.8,2,3,3,8,Mid Value - Stable
14351.0,134,1,51.0,3,1,1,5,Low Value - Likely Churn
14352.0,126,4,1078.96,3,3,3,9,Mid Value - Stable
14353.0,184,3,376.5,3,3,2,8,Mid Value - Stable
14355.0,335,3,1014.45,2,3,3,8,Mid Value - Stable
14356.0,29,4,666.9399999999999,4,3,3,10,Mid Value - Stable
14357.0,12,1,225.77,5,1,1,7,New / Low Engagement
14358.0,358,3,384.29999999999995,2,3,2,7,Mid Value - Stable
14359.0,5,4,764.73,5,3,3,11,Mid Value - Stable
14360.0,1,4,2128.23,5,3,4,12,Mid Value - Stable
14361.0,548,1,214.70999999999998,1,1,1,3,Low Value - Likely Churn
14363.0,371,2,227.47000000000003,2,2,1,5,Low Value - Likely Churn
14364.0,78,8,3717.35,3,4,5,12,Mid Value - Stable
14365.0,364,2,634.68,2,2,3,7,Mid Value - Stable
14366.0,494,1,136.0,1,1,1,3,Low Value - Likely Churn
14367.0,0,17,8219.44,5,5,5,15,High Value - Loyal
14368.0,289,1,155.0,2,1,1,4,Low Value - Likely Churn
14369.0,611,2,469.13,1,2,2,5,Low Value - Likely Churn
14370.0,420,9,1092.13,1,4,3,8,High Value - At Risk
14371.0,264,1,100.5,2,1,1,4,Low Value - Likely Churn
14372.0,412,3,830.1800000000001,1,3,3,7,Mid Value - Stable
14373.0,327,1,76.55,2,1,1,4,Low Value - Likely Churn
14374.0,510,1,108.0,1,1,1,3,Low Value - Likely Churn
14375.0,154,3,1132.99,3,3,4,10,Mid Value - Stable
14376.0,652,1,215.46,1,1,1,3,Low Value - Likely Churn
14377.0,160,2,617.05,3,2,3,8,Mid Value - Stable
14378.0,591,1,131.25,1,1,1,3,Low Value - Likely Churn
14379.0,13,4,1268.91,5,3,4,12,Mid Value - Stable
14380.0,572,2,-99.72999999999999,1,2,1,4,Low Value - Likely Churn
14381.0,21,2,631.34,4,2,3,9,New / Low Engagement
14382.0,359,2,614.78,2,2,3,7,Mid Value - Stable
14383.0,7,3,1247.69,5,3,4,12,Mid Value - Stable
14384.0,470,1,58.5,1,1,1,3,Low Value - Likely Churn
14386.0,266,1,142.4,2,1,1,4,Low Value - Likely Churn
14387.0,2,3,1770.56,5,3,4,12,Mid Value - Stable
14388.0,5,18,6144.67,5,5,5,15,High Value - Loyal
14389.0,34,10,1846.47,4,5,4,13,High Value - Loyal
14390.0,7,15,4707.38,5,5,5,15,High Value - Loyal
14391.0,546,1,135.6,1,1,1,3,Low Value - Likely Churn
14392.0,401,1,266.4,1,1,2,4,Low Value - Likely Churn
14393.0,187,1,67.95,3,1,1,5,Low Value - Likely Churn
14394.0,534,1,93.8,1,1,1,3,Low Value - Likely Churn
14395.0,14,23,7601.82,5,5,5,15,High Value - Loyal
14396.0,34,7,2121.93,4,4,4,12,Mid Value - Stable
14397.0,11,16,1583.53,5,5,4,14,High Value - Loyal
14398.0,370,2,707.79,2,2,3,7,Mid Value - Stable
14399.0,363,9,2098.16,2,4,4,10,High Value - At Risk
14400.0,110,5,1703.0,3,4,4,11,Mid Value - Stable
14401.0,7,23,6361.12,5,5,5,15,High Value - Loyal
14402.0,621,1,285.6,1,1,2,4,Low Value - Likely Churn
14403.0,99,9,1822.76,3,4,4,11,Mid Value - Stable
14404.0,3,15,2800.11,5,5,5,15,High Value - Loyal
14405.0,356,1,195.0,2,1,1,4,Low Value - Likely Churn
14406.0,88,1,156.75,3,1,1,5,Low Value - Likely Churn
14407.0,76,9,2111.08,3,4,4,11,Mid Value - Stable
14408.0,64,10,3801.55,3,5,5,13,High Value - Loyal
14409.0,40,10,3453.69,4,5,5,14,High Value - Loyal
14410.0,61,16,2259.22,4,5,4,13,High Value - Loyal
14411.0,280,1,1063.0,2,1,3,6,Low Value - Likely Churn
14412.0,4,4,1417.49,5,3,4,12,Mid Value - Stable
14413.0,331,4,770.37,2,3,3,8,Mid Value - Stable
14414.0,61,9,2387.48,4,4,4,12,Mid Value - Stable
14415.0,12,30,10708.0,5,5,5,15,High Value - Loyal
14416.0,11,1,361.0,5,1,2,8,New / Low Engagement
14417.0,357,1,604.2,2,1,3,6,Low Value - Likely Churn
14418.0,77,1,150.44,3,1,1,5,Low Value - Likely Churn
14419.0,8,6,1044.16,5,4,3,12,Mid Value - Stable
14420.0,54,7,1627.72,4,4,4,12,Mid Value - Stable
14421.0,26,7,2456.62,4,4,4,12,Mid Value - Stable
14422.0,22,19,9488.36,4,5,5,14,High Value - Loyal
14423.0,187,4,914.9599999999999,3,3,3,9,Mid Value - Stable
14425.0,396,5,635.89,1,4,3,8,High Value - At Risk
14426.0,1,24,10454.68,5,5,5,15,High Value - Loyal
14427.0,19,4,1263.52,5,3,4,12,Mid Value - Stable
14428.0,5,6,1028.28,5,4,3,12,Mid Value - Stable
14429.0,373,1,516.28,2,1,2,5,Low Value - Likely Churn
14430.0,481,5,956.4000000000001,1,4,3,8,High Value - At Risk
14431.0,268,5,2541.6,2,4,4,10,High Value - At Risk
14432.0,7,4,1390.06,5,3,4,12,Mid Value - Stable
14433.0,435,1,289.6,1,1,2,4,Low Value - Likely Churn
14434.0,7,5,1032.0,5,4,3,12,Mid Value - Stable
14435.0,471,1,90.42,1,1,1,3,Low Value - Likely Churn
14436.0,68,2,271.70000000000005,3,2,2,7,Mid Value - Stable
14437.0,112,7,829.94,3,4,3,10,Mid Value - Stable
14438.0,275,1,131.9,2,1,1,4,Low Value - Likely Churn
14439.0,289,5,9443.04,2,4,5,11,High Value - At Risk
14440.0,11,14,5909.58,5,5,5,15,High Value - Loyal
14441.0,12,15,4127.54,5,5,5,15,High Value - Loyal
14442.0,167,11,5276.27,3,5,5,13,High Value - Loyal
14443.0,23,8,2351.58,4,4,4,12,Mid Value - Stable
14444.0,425,1,132.04,1,1,1,3,Low Value - Likely Churn
14445.0,425,1,221.65,1,1,1,3,Low Value - Likely Churn
14446.0,50,3,886.95,4,3,3,10,Mid Value - Stable
14447.0,20,5,1420.97,5,4,4,13,High Value - Loyal
14448.0,333,1,102.35000000000001,2,1,1,4,Low Value - Likely Churn
14449.0,33,7,2290.4,4,4,4,12,Mid Value - Stable
14450.0,150,7,1128.44,3,4,3,10,Mid Value - Stable
14451.0,29,18,3265.59,4,5,5,14,High Value - Loyal
14452.0,63,3,528.52,4,3,2,9,Mid Value - Stable
14453.0,159,1,119.93,3,1,1,5,Low Value - Likely Churn
14454.0,345,6,970.7,2,4,3,9,High Value - At Risk
14455.0,401,5,594.86,1,4,3,8,High Value - At Risk
14456.0,9,8,2072.87,5,4,4,13,High Value - Loyal
14457.0,280,1,113.64,2,1,1,4,Low Value - Likely Churn
14458.0,350,1,237.42,2,1,1,4,Low Value - Likely Churn
14459.0,124,3,5339.1410000000005,3,3,5,11,Mid Value - Stable
14460.0,79,12,919.6,3,5,3,11,Mid Value - Stable
14461.0,117,14,6697.6,3,5,5,13,High Value - Loyal
14462.0,33,16,2231.89,4,5,4,13,High Value - Loyal
14463.0,67,4,786.5699999999999,3,3,3,9,Mid Value - Stable
14464.0,537,2,111.0,1,2,1,4,Low Value - Likely Churn
14465.0,216,11,3946.03,2,5,5,12,High Value - At Risk
14466.0,43,12,4160.15,4,5,5,14,High Value - Loyal
14467.0,15,10,1934.2,5,5,4,14,High Value - Loyal
14468.0,703,1,204.24,1,1,1,3,Low Value - Likely Churn
14469.0,385,4,2112.21,2,3,4,9,Mid Value - Stable
14470.0,257,2,548.49,2,2,2,6,Low Value - Likely Churn
14471.0,560,2,400.95,1,2,2,5,Low Value - Likely Churn
14472.0,73,9,2228.22,3,4,4,11,Mid Value - Stable
14473.0,43,2,234.34000000000003,4,2,1,7,New / Low Engagement
14474.0,12,3,1268.1299999999999,5,3,4,12,Mid Value - Stable
14475.0,41,7,1025.1200000000001,4,4,3,11,Mid Value - Stable
14476.0,226,1,215.7,2,1,1,4,Low Value - Likely Churn
14477.0,20,9,1615.21,5,4,4,13,High Value - Loyal
14478.0,351,4,1276.66,2,3,4,9,Mid Value - Stable
14479.0,223,4,1299.11,2,3,4,9,Mid Value - Stable
14480.0,372,4,1016.22,2,3,3,8,Mid Value - Stable
14481.0,134,6,1935.32,3,4,4,11,Mid Value - Stable
14482.0,3,12,3553.73,5,5,5,15,High Value - Loyal
14483.0,119,3,249.2,3,3,1,7,Mid Value - Stable
14484.0,19,4,1070.98,5,3,3,11,Mid Value - Stable
14485.0,8,1,165.75,5,1,1,7,New / Low Engagement
14486.0,481,2,175.5,1,2,1,4,Low Value - Likely Churn
14487.0,10,7,1275.92,5,4,4,13,High Value - Loyal
14488.0,20,2,1047.43,5,2,3,10,New / Low Engagement
14489.0,176,4,1574.93,3,3,4,10,Mid Value - Stable
14490.0,375,2,1273.47,2,2,4,8,Mid Value - Stable
14491.0,144,2,468.13,3,2,2,7,Mid Value - Stable
14492.0,399,10,1574.3600000000001,1,5,4,10,High Value - At Risk
14493.0,7,10,3667.2799999999997,5,5,5,15,High Value - Loyal
14494.0,370,2,261.9,2,2,2,6,Low Value - Likely Churn
14495.0,20,4,166.3,5,3,1,9,Mid Value - Stable
14496.0,281,10,2645.88,2,5,4,11,High Value - At Risk
14497.0,270,3,679.16,2,3,3,8,Mid Value - Stable
14498.0,12,10,3911.27,5,5,5,15,High Value - Loyal
14499.0,103,9,1676.26,3,4,4,11,Mid Value - Stable
14500.0,57,3,356.85,4,3,2,9,Mid Value - Stable
14501.0,33,3,190.31,4,3,1,8,Mid Value - Stable
14502.0,2,13,1999.89,5,5,4,14,High Value - Loyal
14503.0,39,2,1284.45,4,2,4,10,New / Low Engagement
14504.0,16,4,673.26,5,3,3,11,Mid Value - Stable
14505.0,6,26,11023.61,5,5,5,15,High Value - Loyal
14506.0,35,6,2793.75,4,4,5,13,High Value - Loyal
14507.0,9,13,2934.89,5,5,5,15,High Value - Loyal
14508.0,59,5,717.23,4,4,3,11,Mid Value - Stable
14509.0,503,1,110.95,1,1,1,3,Low Value - Likely Churn
14510.0,345,4,991.98,2,3,3,8,Mid Value - Stable
14511.0,2,5,966.0899999999999,5,4,3,12,Mid Value - Stable
14512.0,157,7,1223.47,3,4,4,11,Mid Value - Stable
14513.0,70,7,770.9100000000001,3,4,3,10,Mid Value - Stable
14514.0,30,10,4594.7300000000005,4,5,5,14,High Value - Loyal
14515.0,36,12,2965.88,4,5,5,14,High Value - Loyal
14516.0,485,1,163.92,1,1,1,3,Low Value - Likely Churn
14517.0,2,2,330.45,5,2,2,9,New / Low Engagement
14518.0,33,1,174.37,4,1,1,6,New / Low Engagement
14519.0,653,2,206.09,1,2,1,4,Low Value - Likely Churn
14520.0,260,1,165.0,2,1,1,4,Low Value - Likely Churn
14521.0,446,2,167.65,1,2,1,4,Low Value - Likely Churn
14522.0,41,7,1615.58,4,4,4,12,Mid Value - Stable
14523.0,77,1,241.09,3,1,1,5,Low Value - Likely Churn
14524.0,1,13,2933.71,5,5,5,15,High Value - Loyal
14525.0,12,19,7144.84,5,5,5,15,High Value - Loyal
14526.0,358,1,262.4,2,1,2,5,Low Value - Likely Churn
14527.0,1,181,24364.69,5,5,5,15,High Value - Loyal
14528.0,6,1,364.21999999999997,5,1,2,8,New / Low Engagement
14529.0,29,3,620.04,4,3,3,10,Mid Value - Stable
14530.0,62,18,5697.36,4,5,5,14,High Value - Loyal
14531.0,449,1,376.34,1,1,2,4,Low Value - Likely Churn
14532.0,205,12,3846.4300000000003,3,5,5,13,High Value - Loyal
14533.0,29,14,3032.46,4,5,5,14,High Value - Loyal
14534.0,30,33,5168.08,4,5,5,14,High Value - Loyal
14535.0,28,11,5872.63,4,5,5,14,High Value - Loyal
14536.0,229,1,171.8,2,1,1,4,Low Value - Likely Churn
14537.0,27,3,635.45,4,3,3,10,Mid Value - Stable
14538.0,34,5,1370.8400000000001,4,4,4,12,Mid Value - Stable
14539.0,14,1,72.13,5,1,1,7,New / Low Engagement
14540.0,45,11,3470.71,4,5,5,14,High Value - Loyal
14541.0,28,14,2499.68,4,5,4,13,High Value - Loyal
14542.0,155,1,103.25,3,1,1,5,Low Value - Likely Churn
14543.0,43,47,11897.48,4,5,5,14,High Value - Loyal
14544.0,331,2,2079.9,2,2,4,8,Mid Value - Stable
14545.0,643,1,349.25,1,1,2,4,Low Value - Likely Churn
14546.0,10,18,4516.04,5,5,5,15,High Value - Loyal
14547.0,2,2,968.3000000000001,5,2,3,10,New / Low Engagement
14548.0,120,9,2627.49,3,4,4,11,Mid Value - Stable
14549.0,280,4,916.5500000000001,2,3,3,8,Mid Value - Stable
14550.0,14,3,928.48,5,3,3,11,Mid Value - Stable
14551.0,173,8,797.79,3,4,3,10,Mid Value - Stable
14552.0,121,3,511.28000000000003,3,3,2,8,Mid Value - Stable
14553.0,2,9,1674.56,5,4,4,13,High Value - Loyal
14554.0,21,1,351.83,4,1,2,7,New / Low Engagement
14555.0,26,7,2306.48,4,4,4,12,Mid Value - Stable
14556.0,565,3,835.34,1,3,3,7,Mid Value - Stable
14557.0,33,2,0.0,4,2,1,7,New / Low Engagement
14558.0,622,5,614.1,1,4,3,8,High Value - At Risk
14559.0,359,1,75.6,2,1,1,4,Low Value - Likely Churn
14560.0,0,43,5851.96,5,5,5,15,High Value - Loyal
14561.0,45,3,1080.76,4,3,3,10,Mid Value - Stable
14562.0,7,23,5217.78,5,5,5,15,High Value - Loyal
14563.0,479,2,679.44,1,2,3,6,Low Value - Likely Churn
14564.0,396,5,2519.32,1,4,4,9,High Value - At Risk
14565.0,65,7,3833.87,3,4,5,12,Mid Value - Stable
14566.0,80,4,4092.0,3,3,5,11,Mid Value - Stable
14567.0,4,3,1524.46,5,3,4,12,Mid Value - Stable
14568.0,393,2,909.5,1,2,3,6,Low Value - Likely Churn
14569.0,422,3,371.59,1,3,2,6,Low Value - Likely Churn
14570.0,250,3,613.75,2,3,3,8,Mid Value - Stable
14571.0,394,1,161.65,1,1,1,3,Low Value - Likely Churn
14572.0,9,14,5438.2300000000005,5,5,5,15,High Value - Loyal
14573.0,149,17,2571.72,3,5,4,12,Mid Value - Stable
14574.0,702,1,143.70000000000002,1,1,1,3,Low Value - Likely Churn
14575.0,457,1,460.71,1,1,2,4,Low Value - Likely Churn
14576.0,341,1,70.80000000000001,2,1,1,4,Low Value - Likely Churn
14577.0,133,6,1161.18,3,4,4,11,Mid Value - Stable
14579.0,401,1,105.56,1,1,1,3,Low Value - Likely Churn
14580.0,487,1,14.850000000000001,1,1,1,3,Low Value - Likely Churn
14581.0,513,1,295.2,1,1,2,4,Low Value - Likely Churn
14582.0,10,1,114.11,5,1,1,7,New / Low Engagement
14583.0,113,7,1516.12,3,4,4,11,Mid Value - Stable
14584.0,138,9,1734.91,3,4,4,11,Mid Value - Stable
14585.0,19,5,1143.27,5,4,4,13,High Value - Loyal
14586.0,196,3,134.16,3,3,1,7,Mid Value - Stable
14587.0,153,9,1470.6299999999999,3,4,4,11,Mid Value - Stable
14588.0,547,1,135.39,1,1,1,3,Low Value - Likely Churn
14589.0,341,1,79.5,2,1,1,4,Low Value - Likely Churn
14590.0,394,28,2884.29,1,5,5,11,High Value - At Risk
14591.0,182,1,250.22,3,1,1,5,Low Value - Likely Churn
14592.0,4,3,570.46,5,3,3,11,Mid Value - Stable
14593.0,168,17,3336.77,3,5,5,13,High Value - Loyal
14594.0,342,1,510.0,2,1,2,5,Low Value - Likely Churn
14595.0,25,6,1956.92,4,4,4,12,Mid Value - Stable
14596.0,596,1,229.47,1,1,1,3,Low Value - Likely Churn
14597.0,161,5,1483.49,3,4,4,11,Mid Value - Stable
14598.0,13,3,221.97,5,3,1,9,Mid Value - Stable
14599.0,359,2,474.54,2,2,2,6,Low Value - Likely Churn
14600.0,275,2,865.1700000000001,2,2,3,7,Mid Value - Stable
14602.0,625,1,205.35999999999999,1,1,1,3,Low Value - Likely Churn
14603.0,244,1,660.0,2,1,3,6,Low Value - Likely Churn
14604.0,602,1,143.85999999999999,1,1,1,3,Low Value - Likely Churn
14605.0,343,4,937.16,2,3,3,8,Mid Value - Stable
14606.0,1,248,28839.21,5,5,5,15,High Value - Loyal
14607.0,5,23,15706.26,5,5,5,15,High Value - Loyal
14608.0,55,10,2279.2400000000002,4,5,4,13,High Value - Loyal
14609.0,41,11,1366.2,4,5,4,13,High Value - Loyal
14610.0,365,2,24.35,2,2,1,5,Low Value - Likely Churn
14611.0,408,3,599.38,1,3,3,7,Mid Value - Stable
14612.0,384,1,877.7,2,1,3,6,Low Value - Likely Churn
14613.0,649,1,76.32000000000001,1,1,1,3,Low Value - Likely Churn
14614.0,355,1,295.13,2,1,2,5,Low Value - Likely Churn
14615.0,363,6,934.26,2,4,3,9,High Value - At Risk
14616.0,212,5,527.78,3,4,2,9,Mid Value - Stable
14617.0,372,2,190.47000000000003,2,2,1,5,Low Value - Likely Churn
14618.0,307,7,954.03,2,4,3,9,High Value - At Risk
14619.0,208,3,1276.31,3,3,4,10,Mid Value - Stable
14620.0,173,3,393.28000000000003,3,3,2,8,Mid Value - Stable
14621.0,96,14,2092.82,3,5,4,12,Mid Value - Stable
14622.0,154,1,320.58000000000004,3,1,2,6,Low Value - Likely Churn
14623.0,1,12,2030.83,5,5,4,14,High Value - Loyal
14624.0,26,6,814.07,4,4,3,11,Mid Value - Stable
14625.0,154,18,4391.53,3,5,5,13,High Value - Loyal
14626.0,26,13,4769.65,4,5,5,14,High Value - Loyal
14627.0,281,3,406.40000000000003,2,3,2,7,Mid Value - Stable
14628.0,60,5,1998.0,4,4,4,12,Mid Value - Stable
14629.0,5,2,585.03,5,2,3,10,New / Low Engagement
14630.0,453,1,338.65,1,1,2,4,Low Value - Likely Churn
14631.0,20,7,2023.17,5,4,4,13,High Value - Loyal
14632.0,232,1,114.56,2,1,1,4,Low Value - Likely Churn
14633.0,235,1,344.90000000000003,2,1,2,5,Low Value - Likely Churn
14634.0,407,7,1971.82,1,4,4,9,High Value - At Risk
14635.0,423,1,215.22,1,1,1,3,Low Value - Likely Churn
14636.0,5,2,609.85,5,2,3,10,New / Low Engagement
14637.0,646,1,106.67999999999999,1,1,1,3,Low Value - Likely Churn
14638.0,20,1,443.6,5,1,2,8,New / Low Engagement
14639.0,21,11,4946.81,4,5,5,14,High Value - Loyal
14640.0,28,14,3212.36,4,5,5,14,High Value - Loyal
14642.0,28,1,96.12,4,1,1,6,New / Low Engagement
14643.0,139,6,1654.69,3,4,4,11,Mid Value - Stable
14644.0,29,11,2088.42,4,5,4,13,High Value - Loyal
14645.0,126,4,840.24,3,3,3,9,Mid Value - Stable
14646.0,6,152,490725.55,5,5,5,15,High Value - Loyal
14647.0,170,2,519.97,3,2,2,7,Mid Value - Stable
14648.0,373,19,4458.21,2,5,5,12,High Value - At Risk
14649.0,41,10,3240.17,4,5,5,14,High Value - Loyal
14650.0,558,1,62.5,1,1,1,3,Low Value - Likely Churn
14651.0,36,9,2034.1200000000001,4,4,4,12,Mid Value - Stable
14652.0,46,1,114.18,4,1,1,6,New / Low Engagement
14653.0,1,9,2907.21,5,4,5,14,High Value - Loyal
14654.0,707,1,246.86,1,1,1,3,Low Value - Likely Churn
14655.0,40,9,3110.25,4,4,5,13,High Value - Loyal
14656.0,138,5,814.65,3,4,3,10,Mid Value - Stable
14657.0,124,6,1241.64,3,4,4,11,Mid Value - Stable
14658.0,86,1,123.14,3,1,1,5,Low Value - Likely Churn
14659.0,5,11,2307.13,5,5,4,14,High Value - Loyal
14660.0,56,2,285.74,4,2,2,8,New / Low Engagement
14662.0,204,6,1170.02,3,4,4,11,Mid Value - Stable
14663.0,399,2,490.6,1,2,2,5,Low Value - Likely Churn
14664.0,2,1,389.04,5,1,2,8,New / Low Engagement
14665.0,30,9,2172.33,4,4,4,12,Mid Value - Stable
14667.0,0,58,20617.420000000002,5,5,5,15,High Value - Loyal
14668.0,414,1,111.63,1,1,1,3,Low Value - Likely Churn
14669.0,211,7,3243.93,3,4,5,12,Mid Value - Stable
14670.0,249,3,602.0,2,3,3,8,Mid Value - Stable
14671.0,518,2,1127.45,1,2,3,6,Low Value - Likely Churn
14672.0,204,4,1113.14,3,3,3,9,Mid Value - Stable
14673.0,7,4,2352.58,5,3,4,12,Mid Value - Stable
14674.0,478,1,173.66,1,1,1,3,Low Value - Likely Churn
14675.0,358,1,462.15,2,1,2,5,Low Value - Likely Churn
14676.0,0,16,8285.49,5,5,5,15,High Value - Loyal
14677.0,562,1,184.91,1,1,1,3,Low Value - Likely Churn
14678.0,540,2,386.44,1,2,2,5,Low Value - Likely Churn
14679.0,341,5,1270.3999999999999,2,4,4,10,High Value - At Risk
14680.0,41,86,53633.74,4,5,5,14,High Value - Loyal
14681.0,40,6,875.1500000000001,4,4,3,11,Mid Value - Stable
14682.0,157,6,1514.81,3,4,4,11,Mid Value - Stable
14683.0,557,1,146.56,1,1,1,3,Low Value - Likely Churn
14684.0,9,5,1155.42,5,4,4,13,High Value - Loyal
14685.0,545,13,4324.31,1,5,5,11,High Value - At Risk
14686.0,383,6,877.88,2,4,3,9,High Value - At Risk
14687.0,76,3,1402.06,3,3,4,10,Mid Value - Stable
14688.0,9,31,6553.35,5,5,5,15,High Value - Loyal
14689.0,178,1,112.8,3,1,1,5,Low Value - Likely Churn
14690.0,13,5,781.24,5,4,3,12,Mid Value - Stable
14691.0,0,5,2114.33,5,4,4,13,High Value - Loyal
14692.0,106,13,1735.59,3,5,4,12,Mid Value - Stable
14693.0,234,8,1139.86,2,4,4,10,High Value - At Risk
14694.0,586,1,244.31,1,1,1,3,Low Value - Likely Churn
14695.0,488,4,1552.57,1,3,4,8,Mid Value - Stable
14696.0,40,9,2458.13,4,4,4,12,Mid Value - Stable
14697.0,187,2,188.60999999999999,3,2,1,6,Low Value - Likely Churn
14698.0,17,2,617.77,5,2,3,10,New / Low Engagement
14699.0,183,4,702.6,3,3,3,9,Mid Value - Stable
14700.0,1,5,3116.26,5,4,5,14,High Value - Loyal
14701.0,142,16,3907.85,3,5,5,13,High Value - Loyal
14702.0,2,29,6236.74,5,5,5,15,High Value - Loyal
14704.0,8,8,1401.52,5,4,4,13,High Value - Loyal
14705.0,168,1,179.0,3,1,1,5,Low Value - Likely Churn
14706.0,588,1,390.69,1,1,2,4,Low Value - Likely Churn
14707.0,405,2,139.2,1,2,1,4,Low Value - Likely Churn
14708.0,123,5,1757.3899999999999,3,4,4,11,Mid Value - Stable
14709.0,0,26,8554.48,5,5,5,15,High Value - Loyal
14710.0,9,11,1635.69,5,5,4,14,High Value - Loyal
14711.0,60,10,2334.82,4,5,4,13,High Value - Loyal
14712.0,44,3,832.47,4,3,3,10,Mid Value - Stable
14713.0,68,23,4735.72,3,5,5,13,High Value - Loyal
14714.0,369,6,736.21,2,4,3,9,High Value - At Risk
14715.0,64,7,1567.82,3,4,4,11,Mid Value - Stable
14716.0,12,3,565.45,5,3,3,11,Mid Value - Stable
